x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,label,index
22,1,285775,11,4,7,2,1,1,0,0,40,-1.0,7287
37,1,181705,11,0,7,5,1,1,0,0,40,-1.0,14941
48,1,28497,9,0,7,5,1,1,0,0,40,-1.0,2932
39,5,132879,13,0,12,5,1,1,0,1887,40,1.0,11255
20,2,201680,10,4,5,2,1,1,0,0,35,-1.0,7739
33,5,342458,12,2,1,3,1,1,0,0,56,-1.0,645
40,1,237671,10,0,14,0,1,0,0,0,40,1.0,25557
34,1,249948,10,2,6,3,1,0,0,0,34,-1.0,8933
36,5,217414,10,2,1,4,1,1,0,0,55,-1.0,20418
21,1,48301,10,4,2,2,1,1,0,0,40,-1.0,15085
53,1,288353,13,0,3,5,1,1,0,0,40,1.0,10083
22,1,216867,3,0,7,5,1,1,0,0,48,-1.0,14227
54,1,278329,9,6,3,3,1,0,0,0,43,-1.0,3484
43,1,249771,9,0,0,5,2,1,0,0,99,-1.0,19196
33,1,309350,9,0,8,5,1,1,0,0,40,-1.0,9070
35,1,40135,10,0,2,5,1,1,0,2042,40,-1.0,4973
31,1,45781,14,4,12,3,1,0,14084,0,50,1.0,3217
22,0,216129,9,4,8,1,1,1,0,0,40,-1.0,9943
37,1,99233,9,0,8,5,1,1,0,0,40,-1.0,26376
20,2,53738,10,4,5,2,1,1,0,0,60,-1.0,19738
41,5,235951,15,0,12,5,1,1,0,0,50,1.0,26697
60,2,134152,5,2,5,3,3,1,0,0,35,-1.0,25480
44,4,98989,13,0,12,5,4,1,0,0,38,1.0,28406
34,4,112062,14,4,12,4,1,0,0,0,40,-1.0,27120
59,1,91384,16,0,12,5,1,1,0,0,60,1.0,1384
28,0,56651,13,4,12,2,3,0,0,0,40,-1.0,3965
22,8,279802,10,4,12,2,1,0,0,0,3,-1.0,22239
46,4,273771,9,0,14,5,1,1,0,0,40,-1.0,24007
29,1,160279,9,2,11,4,1,1,0,0,40,-1.0,15614
34,1,157747,10,0,3,5,1,1,7298,0,40,1.0,840
54,1,68684,9,0,7,5,1,1,0,0,44,-1.0,3902
24,0,219519,10,4,8,2,3,0,0,0,40,-1.0,19219
53,1,198824,13,4,3,4,1,0,0,0,40,-1.0,16063
24,1,259351,10,4,7,4,4,1,0,0,40,-1.0,7514
41,1,118721,8,2,8,3,4,1,0,0,40,-1.0,26273
25,1,131178,9,4,2,2,3,1,0,0,23,-1.0,12288
62,1,150693,9,3,8,3,1,0,0,0,42,-1.0,15028
30,1,446358,9,4,8,4,1,1,0,0,41,-1.0,10002
40,1,353432,6,2,11,3,1,0,0,0,35,-1.0,8254
45,1,88265,9,4,11,2,1,0,0,0,40,-1.0,19785
63,1,108097,10,0,7,5,1,1,10566,0,45,-1.0,6784
41,1,156566,10,0,7,5,1,1,0,0,40,1.0,22128
22,1,166371,9,4,6,1,1,1,0,0,40,-1.0,292
53,5,131258,15,4,12,3,1,0,0,0,50,1.0,10643
26,0,52322,13,4,14,3,0,1,0,0,60,-1.0,32057
27,1,211570,7,4,2,1,3,1,0,0,40,-1.0,32165
18,1,157131,8,4,4,2,1,0,0,0,8,-1.0,27490
17,1,242718,7,4,4,2,1,1,0,0,12,-1.0,8768
35,1,196491,13,4,4,3,1,1,0,0,50,-1.0,26618
23,1,200967,9,2,6,2,1,0,0,0,10,-1.0,23516
29,1,142555,14,4,12,3,3,1,0,0,42,-1.0,4731
33,8,137674,9,0,6,5,3,1,0,0,40,-1.0,11127
46,1,165138,10,0,0,5,1,1,0,0,45,1.0,12679
41,1,242586,9,0,11,5,1,1,0,0,40,-1.0,24717
62,1,169204,9,3,7,4,1,1,0,0,40,-1.0,7221
31,4,60186,13,2,12,3,1,1,0,0,40,-1.0,12632
34,1,100593,10,2,12,4,1,0,0,0,6,-1.0,19416
60,8,95445,10,0,0,5,1,1,3137,0,46,-1.0,9222
51,1,182187,13,4,12,3,3,1,0,0,35,-1.0,3144
32,1,185480,11,2,6,4,1,0,0,0,40,-1.0,4033
36,1,75826,13,2,8,4,1,0,0,0,40,-1.0,21573
51,8,85902,6,3,0,1,1,0,0,0,40,-1.0,21218
30,5,319280,9,0,1,5,1,1,0,0,40,1.0,30779
28,5,216965,10,0,1,5,1,1,0,0,40,-1.0,26293
23,1,81281,10,0,8,5,1,1,0,0,40,-1.0,32394
39,1,150057,10,0,7,5,1,1,0,0,55,1.0,10465
18,1,301762,9,4,8,2,1,0,0,0,25,-1.0,13557
24,1,52028,2,0,6,2,2,0,0,0,5,-1.0,26865
37,1,52221,7,0,0,5,1,1,0,0,40,-1.0,9062
51,1,228516,9,6,7,3,1,1,0,0,45,-1.0,16534
19,1,46162,9,4,10,2,1,1,0,0,25,-1.0,25642
24,1,454941,9,0,7,5,1,1,0,0,40,-1.0,13759
30,4,70617,14,0,12,5,2,1,0,0,10,-1.0,4572
48,1,174533,9,0,11,5,1,1,0,0,40,-1.0,5223
46,1,203039,13,0,4,5,1,1,0,0,48,-1.0,20280
19,1,109005,10,4,12,2,1,0,0,0,40,-1.0,27333
45,1,51744,13,4,3,3,1,0,0,0,42,-1.0,32010
50,0,69345,12,0,3,5,1,1,0,0,60,-1.0,28530
52,5,238959,14,4,12,3,1,1,0,0,32,1.0,2754
24,1,228424,9,4,2,1,3,1,0,0,40,-1.0,2481
23,1,224640,10,4,3,3,1,0,0,0,40,-1.0,16441
34,1,157747,13,0,3,5,1,1,0,0,40,1.0,4953
63,5,214143,13,0,0,5,1,1,0,0,40,-1.0,11030
41,5,174575,9,0,7,5,1,1,0,0,40,-1.0,16132
21,1,121407,11,4,6,2,1,0,0,0,36,-1.0,5180
23,1,315065,6,4,6,4,1,1,0,0,60,-1.0,28410
35,4,194828,10,4,12,2,3,0,0,0,40,-1.0,23357
39,1,30673,10,2,2,3,1,1,0,0,50,1.0,10258
32,1,128016,9,6,6,4,1,0,0,0,20,-1.0,7798
49,2,171411,5,2,5,3,1,1,0,0,40,-1.0,13576
51,1,215854,13,2,12,3,1,0,0,0,50,-1.0,941
26,1,195216,9,2,6,3,1,0,0,0,12,-1.0,9323
33,1,124187,7,4,0,3,3,1,0,0,60,-1.0,18935
24,1,311376,13,4,12,3,1,0,0,0,40,-1.0,27197
55,4,120781,16,0,12,5,2,1,0,0,40,1.0,4077
37,1,301070,9,2,10,4,1,1,0,0,45,-1.0,32004
52,2,159755,11,0,5,5,1,1,0,0,50,1.0,30813
42,8,101593,13,0,3,5,1,1,0,0,60,1.0,12215
52,8,138611,9,0,4,5,1,1,7688,0,55,1.0,7544
48,1,98524,12,0,7,5,1,1,0,0,45,-1.0,22984
46,0,110884,9,4,8,3,4,1,0,0,40,-1.0,30283
27,1,189462,14,4,8,3,1,0,0,0,46,-1.0,11954
37,1,31368,10,0,7,5,1,1,0,0,40,-1.0,9180
23,0,320294,9,4,12,3,1,1,0,0,40,-1.0,4186
42,1,274913,9,2,7,4,1,1,0,0,45,-1.0,32169
55,1,223613,2,2,9,4,1,0,0,0,30,-1.0,26123
50,5,234143,14,0,3,5,3,1,0,0,45,1.0,13110
54,8,83311,15,0,12,5,1,1,0,0,30,1.0,24510
55,1,100054,6,4,6,3,1,1,0,0,40,-1.0,28174
21,2,405684,9,4,5,1,1,1,0,0,35,-1.0,277
34,1,346034,8,6,2,4,1,1,0,0,35,-1.0,15053
38,1,32897,7,2,4,4,1,0,0,0,40,-1.0,21081
26,2,264300,10,0,5,0,1,0,0,0,20,-1.0,31100
27,8,334132,12,4,12,3,1,0,0,0,78,-1.0,31560
31,1,104509,13,4,4,3,1,0,0,0,65,1.0,4477
51,1,290856,9,0,8,5,1,1,0,0,40,1.0,17866
39,4,343646,13,2,1,3,1,1,0,0,40,1.0,20433
62,1,134768,16,0,12,5,1,1,7688,0,40,1.0,20766
42,1,318255,9,2,8,4,1,0,0,0,40,-1.0,22314
53,1,31588,13,0,12,5,1,1,0,0,52,1.0,5700
31,1,253354,6,0,4,5,1,1,0,0,40,-1.0,7738
54,1,35557,10,0,4,5,1,1,7298,0,50,1.0,12740
56,0,155238,9,0,8,5,1,1,0,0,40,1.0,10412
34,1,203488,9,4,7,3,1,1,0,0,40,-1.0,7842
21,1,57211,9,4,7,2,1,1,0,0,40,-1.0,30223
36,1,30509,10,2,12,4,1,0,0,0,45,-1.0,16591
26,1,192302,10,0,3,0,1,0,0,0,25,-1.0,3925
36,4,36397,13,2,12,3,1,0,0,0,55,-1.0,12978
31,1,169002,9,0,2,5,1,1,0,0,55,-1.0,20961
47,1,202856,10,2,8,3,1,0,0,0,36,-1.0,27194
23,1,378460,10,4,12,2,1,1,0,0,20,-1.0,8000
34,1,737315,13,0,12,5,1,1,0,0,40,1.0,11620
23,1,252153,10,4,6,3,1,0,0,0,28,-1.0,32144
58,1,242670,9,4,8,4,1,0,0,0,40,-1.0,268
60,2,191118,9,0,5,5,1,1,0,1848,40,1.0,30292
50,1,192964,9,2,4,4,1,0,0,0,65,-1.0,17248
43,1,185670,2,3,12,4,1,0,0,0,21,-1.0,26096
37,1,105803,9,0,7,5,1,1,3103,0,45,1.0,12645
37,0,93225,10,0,8,5,1,1,7688,0,40,1.0,12485
42,3,90693,13,0,3,5,1,1,0,0,70,-1.0,21135
17,1,126771,8,4,12,2,1,1,0,0,7,-1.0,12303
30,5,40338,9,0,7,5,1,1,0,0,40,-1.0,26010
70,5,176493,10,3,8,3,1,0,0,0,17,-1.0,8626
42,1,196001,9,5,8,4,1,0,0,0,40,-1.0,5382
38,4,255191,9,4,6,3,1,1,0,0,40,-1.0,2188
31,1,221167,15,2,14,3,1,0,0,0,35,-1.0,11726
31,1,94235,13,0,7,5,1,1,0,0,46,-1.0,26264
32,1,180296,10,2,8,4,1,0,0,0,40,-1.0,21106
35,1,214816,13,0,3,5,1,1,0,0,40,1.0,14218
20,1,190963,10,4,3,3,1,0,0,0,30,-1.0,18030
30,1,165235,13,0,8,0,2,0,0,0,40,1.0,22722
19,1,376240,9,4,11,2,1,1,0,0,42,-1.0,6983
50,1,273536,4,0,4,5,0,1,0,0,49,-1.0,26790
30,1,381645,13,4,12,3,1,1,0,0,50,-1.0,721
17,2,110998,10,4,5,2,2,0,0,0,40,-1.0,13461
28,8,192838,11,0,7,5,1,1,0,0,45,-1.0,2136
39,8,140752,9,0,4,5,1,1,0,0,50,1.0,22224
24,1,224716,9,4,7,2,1,1,0,0,40,-1.0,11455
44,1,476391,10,2,10,3,1,0,0,0,40,-1.0,22391
45,1,306889,13,0,3,0,1,0,0,0,40,1.0,26646
63,1,88653,10,0,12,5,1,1,0,0,40,-1.0,28143
39,1,187167,10,2,3,3,1,0,0,0,40,-1.0,4396
41,1,53956,13,2,4,3,1,1,0,1980,56,-1.0,28750
43,1,54611,9,2,0,3,1,1,0,0,60,-1.0,20685
49,1,87928,9,0,8,5,1,1,0,0,40,1.0,4360
48,2,266337,9,0,5,5,1,1,0,0,40,-1.0,30563
50,0,98980,13,0,3,5,1,1,7298,0,40,1.0,10645
55,1,282023,13,0,4,5,1,1,15024,0,50,1.0,9583
36,1,159016,9,0,11,5,1,1,0,0,38,-1.0,19888
23,1,275818,10,4,4,3,1,0,0,1974,40,-1.0,28994
82,1,152148,4,0,2,5,1,1,0,0,2,-1.0,21177
33,1,56701,13,0,12,5,1,1,15024,0,75,1.0,19290
28,1,190367,9,0,11,5,1,1,0,0,45,-1.0,26178
40,1,222011,14,4,12,3,1,0,3325,0,40,-1.0,17238
48,1,49278,12,2,8,4,1,0,0,0,40,-1.0,15587
17,2,297117,7,4,5,2,1,0,0,0,40,-1.0,11330
55,8,147098,5,0,7,5,1,1,0,0,50,-1.0,4822
26,1,417941,13,4,3,3,1,0,0,0,40,-1.0,31739
63,1,171635,13,0,4,5,1,1,0,0,40,-1.0,32367
42,1,118494,10,0,12,5,1,1,0,0,44,1.0,11845
28,8,182826,9,0,12,5,1,1,0,0,35,-1.0,22449
26,1,245880,9,4,8,3,1,1,0,0,60,-1.0,23998
60,8,89884,9,0,4,5,1,1,0,0,50,-1.0,7608
37,5,247750,11,0,1,5,3,1,0,0,40,-1.0,26095
38,1,153066,14,2,3,3,1,1,0,0,45,1.0,25490
61,1,170262,9,0,3,0,1,0,15024,0,38,1.0,17015
20,1,219262,5,4,0,3,1,1,0,0,50,-1.0,1016
38,1,164050,10,0,1,5,3,1,0,0,40,1.0,6052
45,5,93535,14,2,12,4,1,0,0,0,40,-1.0,29724
25,1,236977,9,5,7,2,1,1,0,0,40,-1.0,13083
30,1,227359,10,4,7,4,1,1,0,0,40,-1.0,1743
27,1,188576,13,5,12,3,2,1,0,0,40,1.0,15514
32,1,294121,12,2,11,3,1,0,0,0,50,-1.0,15571
18,0,280728,10,4,4,2,1,0,0,0,32,-1.0,4880
52,3,89041,14,0,3,5,1,1,15024,0,60,1.0,5936
62,1,138157,9,0,3,5,1,1,0,0,12,-1.0,27206
61,1,129246,6,0,7,5,1,1,0,0,48,-1.0,2614
36,1,129150,10,0,12,5,1,1,0,0,20,1.0,27721
32,1,402812,10,0,4,5,1,1,0,0,48,-1.0,11619
40,1,287079,9,4,10,3,1,1,0,0,55,-1.0,13936
28,1,33798,8,4,0,3,1,1,0,0,50,-1.0,5867
43,1,76487,7,0,7,5,1,1,0,0,40,-1.0,2542
44,1,267521,13,2,8,4,1,0,0,0,40,-1.0,24961
77,2,28678,14,0,5,5,1,1,9386,0,6,1.0,25768
24,1,267945,13,4,8,2,1,0,0,0,40,-1.0,24514
45,5,33798,14,4,12,3,1,0,0,0,40,-1.0,28553
51,8,115851,9,0,7,5,1,1,0,0,40,-1.0,4434
39,2,204756,10,2,5,3,1,0,0,0,20,-1.0,4335
56,1,35520,9,2,7,3,1,1,0,0,42,-1.0,14230
44,1,90688,9,4,11,3,2,0,0,0,45,-1.0,5193
28,1,166320,9,4,12,3,1,1,0,0,40,-1.0,14245
42,1,250536,10,5,6,4,3,0,0,0,21,-1.0,3096
17,1,148522,7,4,6,2,1,1,0,1721,15,-1.0,11523
17,2,202521,7,4,5,2,1,1,0,0,40,-1.0,17890
68,1,75913,8,3,4,3,1,0,0,0,30,-1.0,14307
33,3,281832,16,0,12,5,1,1,0,0,40,1.0,11550
59,3,187502,10,0,7,5,1,1,0,0,50,1.0,9901
22,1,235853,5,4,4,3,1,1,0,0,40,-1.0,5500
25,1,202033,13,0,12,5,1,1,0,0,40,-1.0,29184
34,1,192002,14,0,12,5,1,1,0,0,55,1.0,22136
63,1,339473,10,2,4,3,1,0,0,0,60,-1.0,21513
48,3,382242,16,0,3,0,1,0,0,0,40,1.0,20689
28,1,156257,10,0,7,5,1,1,0,0,60,1.0,29715
60,1,24872,10,5,0,3,4,0,0,0,30,-1.0,7108
30,8,609789,11,4,7,3,1,1,0,0,40,-1.0,20320
66,0,38621,11,3,6,4,3,0,3273,0,40,-1.0,27981
22,1,203894,10,4,0,3,1,0,0,0,24,-1.0,27233
41,1,200671,13,2,0,2,3,1,6497,0,40,-1.0,16874
19,2,249147,9,4,5,2,1,1,0,0,30,-1.0,25385
50,1,104501,9,4,8,3,1,1,0,1980,40,-1.0,19385
39,3,336226,9,0,3,5,1,1,3103,0,60,1.0,26998
56,3,75214,15,0,12,5,1,1,0,0,32,1.0,4177
47,0,402975,10,0,3,5,3,1,0,0,40,-1.0,5197
64,2,267198,15,0,5,5,1,1,0,0,16,-1.0,26875
41,1,174189,5,5,6,3,1,1,0,0,40,-1.0,18038
37,1,147258,5,0,11,5,1,1,0,0,50,1.0,3605
42,1,149210,13,0,12,5,1,1,7298,0,45,1.0,23131
42,4,211915,10,5,14,4,1,0,0,0,40,-1.0,8976
38,5,116580,13,0,12,0,1,0,0,0,20,1.0,16023
33,1,189368,10,0,0,5,3,1,0,0,40,1.0,16762
20,1,216825,9,4,4,2,1,0,0,0,25,-1.0,5532
43,1,240504,9,0,2,5,1,1,0,0,40,-1.0,31013
38,1,185556,10,0,7,5,1,1,0,0,40,-1.0,7038
37,1,324019,12,4,8,3,1,0,0,0,40,-1.0,7211
37,0,289653,9,0,8,5,1,1,0,0,50,1.0,5055
34,1,226525,11,4,6,2,1,1,0,0,40,-1.0,14452
42,8,195897,9,0,7,5,1,1,0,0,40,-1.0,21209
22,4,178818,10,4,12,2,1,0,0,0,20,-1.0,6198
28,5,179759,10,6,8,4,1,0,0,0,40,-1.0,6125
36,1,418702,11,2,8,4,1,0,0,0,40,-1.0,27793
52,1,38795,9,2,7,3,1,1,0,0,40,1.0,17023
40,1,239708,7,0,0,5,1,1,0,0,55,-1.0,8666
47,1,379118,9,2,6,4,3,1,0,0,9,-1.0,28325
33,1,23871,12,2,12,4,1,0,0,0,32,-1.0,987
46,1,113806,8,0,7,5,1,1,7298,0,40,1.0,27668
22,1,199419,9,0,4,0,1,0,0,0,40,-1.0,16938
45,1,126141,13,0,3,5,1,1,0,0,40,1.0,13411
49,8,192203,5,0,7,5,1,1,0,0,40,-1.0,29736
36,1,271767,13,5,12,3,1,1,0,0,40,-1.0,8797
33,1,183000,10,4,6,3,1,1,0,0,24,-1.0,22673
53,1,88725,9,4,7,3,0,0,0,0,40,-1.0,6275
55,5,133201,14,0,3,5,1,1,0,0,50,-1.0,6559
47,1,193061,10,2,3,3,1,1,0,0,60,-1.0,19235
38,1,32271,10,0,7,5,1,1,0,0,40,-1.0,30033
29,4,67053,9,4,6,3,2,1,0,0,40,-1.0,26201
49,1,30219,9,2,7,3,1,1,0,1669,40,-1.0,9722
20,1,291407,7,4,2,2,3,1,0,0,40,-1.0,29450
70,1,278139,9,0,4,5,1,1,3432,0,40,-1.0,17287
41,1,58124,9,0,6,5,1,1,0,0,40,-1.0,9960
31,1,139000,9,2,4,4,1,0,0,0,25,-1.0,9157
41,1,36699,10,2,3,3,1,1,4650,0,40,-1.0,1853
31,1,248178,10,0,6,5,3,1,0,0,35,-1.0,7772
46,8,122206,9,0,3,5,1,1,0,0,50,-1.0,30325
40,1,226388,9,0,7,5,3,1,0,0,40,-1.0,28666
58,1,170108,14,0,3,5,1,1,0,0,40,1.0,10877
29,1,56630,11,0,8,5,1,1,0,0,40,-1.0,27501
21,2,40052,10,4,5,3,1,1,0,2001,45,-1.0,20900
40,1,208277,10,2,8,2,1,0,0,0,44,1.0,11912
27,0,469705,9,4,7,3,3,1,0,1980,40,-1.0,17653
49,1,181363,14,0,3,5,1,1,0,0,45,1.0,7216
41,1,166740,9,0,11,5,1,1,0,0,40,-1.0,17406
19,1,198663,9,4,14,2,1,1,0,0,40,-1.0,14105
55,1,101524,13,0,4,5,1,1,0,0,40,1.0,24623
40,1,205195,12,0,4,5,1,1,0,0,60,1.0,1060
33,1,198727,9,2,14,3,1,0,0,0,40,-1.0,25991
46,1,169180,11,2,8,3,1,0,0,0,40,-1.0,267
33,2,98145,10,2,5,4,4,1,0,0,30,-1.0,28700
25,1,311124,15,4,12,3,1,0,0,0,20,-1.0,14562
52,1,358554,9,0,11,5,3,1,0,0,40,1.0,31541
61,1,120933,10,4,9,3,1,0,0,0,40,-1.0,24542
22,2,182387,10,4,5,3,2,0,0,0,12,-1.0,23986
23,1,141272,13,4,6,2,3,0,0,0,30,-1.0,11923
56,5,391926,9,0,3,5,1,1,0,0,40,-1.0,31921
23,1,124971,10,2,8,3,1,1,0,0,40,-1.0,29346
51,1,279156,9,0,3,5,1,1,7298,0,40,1.0,29143
29,1,132874,9,0,7,5,1,1,0,0,40,-1.0,9569
49,1,133917,11,4,4,1,3,1,0,0,40,-1.0,9452
32,4,304212,9,4,3,3,1,1,0,0,50,-1.0,158
27,1,190525,13,0,3,5,1,1,7298,0,55,1.0,9081
26,1,247025,9,0,0,5,1,1,0,0,65,-1.0,10112
45,1,189802,10,2,8,3,1,0,0,0,40,-1.0,22600
18,1,27620,9,4,8,3,1,0,0,0,25,-1.0,14749
23,1,267471,8,4,4,2,1,0,0,0,25,-1.0,18874
28,1,388112,2,4,10,4,1,1,0,0,77,-1.0,17045
25,8,209384,9,4,6,1,1,1,0,0,32,-1.0,9288
25,1,322585,9,4,4,3,1,1,0,0,45,-1.0,13934
31,3,49923,9,0,3,5,1,1,0,0,40,-1.0,6901
29,1,134566,14,0,4,5,1,1,0,0,20,-1.0,23945
36,1,149833,9,0,3,0,1,0,0,0,40,-1.0,26485
34,1,27380,13,0,10,5,1,1,0,0,50,1.0,5041
40,1,286750,7,5,11,3,3,1,0,0,36,-1.0,2869
37,5,233825,13,0,12,0,1,0,15024,0,50,1.0,10870
30,1,165686,13,4,6,3,1,0,0,0,40,-1.0,29540
37,1,125167,10,0,3,5,1,1,0,0,60,1.0,812
34,1,199934,10,0,11,5,3,1,7298,0,40,1.0,12719
18,1,132986,8,4,6,2,1,1,0,0,10,-1.0,11533
44,1,467799,9,0,7,5,1,1,0,0,40,-1.0,30257
67,5,204123,13,0,12,5,1,1,0,0,10,-1.0,28773
22,2,216563,9,4,5,1,1,0,0,0,40,-1.0,11695
32,1,400535,9,0,7,5,1,1,3781,0,40,-1.0,30629
27,1,200802,10,4,14,3,1,0,0,0,40,-1.0,4252
25,1,204536,9,4,7,3,1,1,0,0,35,-1.0,23833
45,1,102202,11,2,8,3,1,0,0,0,40,-1.0,16814
52,3,181855,15,0,12,5,0,1,99999,0,65,1.0,6683
34,0,194740,10,4,8,3,1,1,0,0,40,-1.0,2340
42,5,186909,12,0,3,0,1,0,0,0,45,1.0,27224
36,1,153205,13,0,12,5,2,1,0,0,45,-1.0,1401
30,5,346122,12,0,1,5,1,1,5013,0,45,-1.0,28261
68,1,73773,9,3,4,3,1,0,0,0,24,-1.0,16738
34,1,295922,10,4,11,3,1,1,0,0,40,1.0,3785
31,1,117963,9,4,2,3,1,1,0,0,60,-1.0,8181
34,1,46144,10,2,2,4,1,0,0,0,40,-1.0,17796
21,1,60639,10,4,6,3,1,0,0,0,37,-1.0,16298
60,1,93997,13,0,3,5,1,1,15024,0,45,1.0,4546
20,1,146706,10,0,4,1,1,0,0,0,30,-1.0,2152
58,1,160662,6,0,7,5,1,1,0,0,40,1.0,7700
44,1,165599,9,0,11,5,1,1,0,0,48,-1.0,17427
49,1,28334,10,0,3,5,1,1,0,0,45,1.0,8229
39,1,358753,11,0,7,5,1,1,7688,0,40,1.0,20887
41,8,153132,15,0,3,5,1,1,15024,0,40,1.0,31023
47,1,44216,9,2,3,4,1,0,0,0,45,-1.0,5675
65,8,226215,13,0,4,5,1,1,0,0,15,-1.0,17202
66,5,54826,11,3,12,3,1,0,0,0,20,-1.0,29705
44,3,56236,10,4,3,3,3,1,2202,0,45,-1.0,29993
52,1,259363,9,0,7,5,1,1,0,0,50,1.0,25679
28,1,328949,15,0,12,5,1,1,0,0,60,-1.0,11059
33,8,281030,9,0,10,5,1,1,0,0,94,-1.0,633
48,3,254291,13,0,3,5,1,1,7298,0,50,1.0,13741
19,1,410543,9,4,8,3,1,0,0,0,40,-1.0,5599
22,1,138542,10,0,2,5,1,1,0,0,35,-1.0,29116
38,1,219137,9,0,8,0,1,0,0,0,22,-1.0,17471
61,2,198542,13,2,5,3,1,0,0,0,40,-1.0,8807
29,1,51944,9,0,6,0,1,0,4386,0,40,1.0,332
36,1,170376,9,0,7,5,1,1,0,0,45,1.0,2182
19,1,406078,10,4,8,2,1,0,0,0,25,-1.0,17732
34,1,340880,9,0,12,5,1,1,0,0,60,1.0,9445
61,4,159908,7,3,6,4,1,0,0,0,32,1.0,9380
23,1,183327,9,4,7,2,3,0,0,1594,20,-1.0,29215
39,1,198654,15,0,12,5,2,1,0,2415,67,1.0,25816
80,8,34340,4,3,10,3,1,1,0,0,35,-1.0,18583
25,4,328697,10,2,1,1,1,1,0,0,45,-1.0,6010
26,1,195555,13,4,4,3,1,0,0,0,40,-1.0,17377
46,1,309212,9,2,9,3,1,0,0,0,25,-1.0,20870
47,2,224108,9,3,5,4,1,0,0,0,40,-1.0,13782
44,8,179557,9,0,3,5,1,1,0,1977,45,1.0,25727
51,1,306108,16,4,12,3,1,1,0,0,40,1.0,32511
21,1,170302,9,4,10,1,1,1,0,0,50,-1.0,20611
42,1,306982,13,0,8,5,2,1,0,0,40,1.0,26245
26,1,288959,9,0,4,5,3,1,0,0,36,-1.0,5829
36,1,376455,11,2,7,3,1,1,0,0,38,-1.0,3464
42,0,126320,10,0,0,5,3,1,0,0,40,-1.0,19489
30,1,342709,9,0,14,5,1,1,0,0,40,-1.0,22500
43,1,242488,10,0,8,5,1,1,5013,0,40,-1.0,9737
29,8,110663,9,5,7,3,1,1,0,0,35,-1.0,21240
49,5,174981,14,0,3,5,3,1,0,0,47,1.0,11332
34,1,184147,9,5,4,4,3,0,0,0,20,-1.0,9989
19,1,67759,9,4,11,2,1,1,0,0,43,-1.0,27298
18,1,183315,7,4,4,2,3,0,0,0,10,-1.0,17460
57,1,218649,9,0,2,5,1,1,0,0,40,-1.0,6958
52,1,177995,2,0,10,5,1,1,0,0,56,1.0,28942
21,1,189203,11,4,1,3,1,1,0,0,40,-1.0,20833
59,1,193568,9,2,11,2,1,0,0,0,40,-1.0,14359
33,1,184833,9,4,6,3,1,0,0,0,35,-1.0,16798
36,1,207568,9,0,7,5,1,1,0,0,50,-1.0,20120
25,1,352057,9,4,0,3,1,1,0,0,65,-1.0,19077
55,8,145574,9,2,3,3,1,1,34095,0,60,-1.0,5739
41,1,120277,13,0,12,5,1,1,0,0,40,1.0,18500
53,1,291755,11,0,7,5,1,1,0,0,40,-1.0,27093
44,5,56651,13,0,3,5,1,1,0,0,52,-1.0,11376
73,2,131982,13,0,5,5,2,1,0,0,5,-1.0,13910
30,1,161815,10,2,6,4,1,0,0,0,35,-1.0,25360
23,1,277328,10,4,2,2,1,1,0,0,32,-1.0,23819
22,2,120572,10,4,5,2,1,0,0,0,40,-1.0,24467
59,8,241297,10,3,10,3,1,0,6849,0,40,-1.0,94
25,1,178421,13,4,6,3,1,0,0,0,20,-1.0,29148
42,1,213821,9,0,7,5,1,1,0,1887,40,1.0,30969
51,1,302579,9,2,6,1,3,0,0,0,30,-1.0,19201
28,1,339372,10,4,4,3,1,1,0,0,40,-1.0,27911
23,5,162551,13,4,12,2,2,0,0,0,35,-1.0,23469
38,1,86551,13,2,4,3,1,1,0,0,48,1.0,2929
55,5,104917,14,0,12,5,3,1,0,0,40,1.0,15760
26,5,167261,13,4,12,3,1,0,0,0,40,-1.0,10622
40,1,111483,14,0,3,5,1,1,0,0,50,1.0,14215
40,1,168538,9,0,4,5,1,1,0,0,60,1.0,2874
41,1,195124,14,4,3,3,1,1,0,0,35,-1.0,31969
48,1,36228,9,2,0,3,1,1,0,0,44,-1.0,28740
49,5,98738,9,0,7,5,1,1,0,0,40,1.0,9807
31,1,114937,13,0,12,5,1,1,0,0,35,-1.0,25312
20,1,174714,10,4,6,2,1,1,0,0,20,-1.0,18164
39,1,112731,9,2,6,3,0,0,0,0,40,-1.0,26939
48,1,240917,7,5,6,3,3,0,0,0,35,-1.0,38
58,1,203735,9,2,3,4,1,0,0,0,40,-1.0,10583
50,1,34233,9,0,10,5,1,1,0,0,50,-1.0,17558
39,1,126494,9,2,12,4,1,0,0,0,40,-1.0,13479
45,8,193451,10,0,0,5,1,1,0,0,45,-1.0,12625
20,1,170038,9,4,4,3,1,0,0,0,40,-1.0,10217
35,1,246449,9,4,6,3,1,1,3325,0,50,-1.0,24259
44,3,116358,13,0,4,5,2,1,0,0,50,1.0,443
34,1,226385,14,2,3,4,3,0,0,0,40,-1.0,8008
27,0,409815,10,4,8,4,3,0,0,0,40,-1.0,25162
50,1,130780,9,0,2,5,3,1,0,0,40,-1.0,8051
20,2,327462,6,2,5,3,1,0,0,0,40,-1.0,343
68,1,168794,1,4,11,3,1,1,0,0,10,-1.0,13412
35,8,264627,7,2,3,4,1,0,0,0,84,-1.0,20236
44,1,419134,9,2,8,4,3,0,0,0,40,-1.0,8517
